case,aps,classes,ltl,ours_safety,ours_cosafety,ours_obligation,ours_degree,spot_safety,spot_cosafety,spot_obligation,agree,rung,ours_safety_ms,ours_cosafety_ms,ours_obl_ms,ours_deg_ms,spot_safety_ms,spot_cosafety_ms,spot_obl_ms,note
3state1ap0acc_012616_c,1,12,yes,0,1,1,"0,1",0,1,1,yes,G,0.0021578744053840637,0.0023979227989912033,0.006387941539287567,0.016005011275410652,0.0005199108272790909,0.001593027263879776,0.005390960723161697,
3state1ap0acc_012618,1,7,yes,1,1,1,"0,0",1,1,1,yes,B,0.0015168916434049606,0.0016579870134592056,0.0038389116525650024,0.010045943781733513,0.0006689224392175674,0.0015499535948038101,0.004527159035205841,
3state1ap0acc_012620,1,18,yes,1,0,1,"1,0",1,0,1,yes,S,0.0035741832107305527,0.0032938551157712936,0.010283896699547768,0.02628704532980919,0.0007199123501777649,0.0013748649507761002,0.005086883902549744,
3state1ap0acc_012620_c,1,18,yes,0,1,1,"0,1",0,1,1,yes,G,0.003295019268989563,0.003844965249300003,0.009869923815131187,0.025878893211483955,0.0005709007382392883,0.0016151461750268936,0.005211913958191872,
3state1ap0acc_012622,1,10,yes,1,1,1,"0,0",1,1,1,yes,B,0.0021299347281455994,0.0022239983081817627,0.0053299590945243835,0.013824086636304855,0.0007448252290487289,0.0015310943126678467,0.005278037860989571,
3state1ap0acc_012622_c,1,10,yes,1,1,1,"0,0",1,1,1,yes,B,0.001961132511496544,0.002227025106549263,0.005334150046110153,0.014164019376039505,0.0008351635187864304,0.0015629921108484268,0.005176058039069176,
3state1ap0acc_012628,1,25,yes,1,0,1,"1,0",1,0,1,yes,S,0.00575091689825058,0.004952074959874153,0.014419900253415108,0.034774886444211006,0.0007979106158018112,0.001477077603340149,0.006334856152534485,
3state1ap0acc_012628_c,1,25,yes,0,1,1,"0,1",0,1,1,yes,G,0.005491077899932861,0.006702030077576637,0.014278106391429901,0.03432692028582096,0.0005729962140321732,0.0016889534890651703,0.00606500543653965,
3state1ap0acc_012632,1,46,no,1,0,1,"1,0",1,0,1,yes,S,0.01254701055586338,0.009869923815131187,0.029203016310930252,0.06841309368610382,0.0008919741958379745,0.0014870893210172653,0.006156042218208313,
3state1ap0acc_012632_c,1,46,no,0,1,1,"0,1",0,1,1,yes,G,0.011265045031905174,0.011686934158205986,0.027993926778435707,0.06512808613479137,0.0005681067705154419,0.0017310958355665207,0.006443122401833534,
3state1ap0acc_012636,1,33,yes,1,0,1,"1,0",1,0,1,yes,S,0.007505062967538834,0.006309011951088905,0.020734034478664398,0.04677707329392433,0.0009159557521343231,0.001461012288928032,0.006978167220950127,
3state1ap0acc_012636_c,1,33,yes,0,1,1,"0,1",0,1,1,yes,G,0.007492024451494217,0.008626841008663177,0.021226005628705025,0.045963795855641365,0.0005979090929031372,0.0018388964235782623,0.0067551154643297195,
3state1ap0acc_012644,1,34,no,1,0,1,"1,0",1,0,1,yes,S,0.00792904756963253,0.006637070327997208,0.019762897863984108,0.047680921852588654,0.0006461050361394882,0.0013629905879497528,0.0055299606174230576,
3state1ap0acc_012644_c,1,34,no,0,1,1,"0,1",0,1,1,yes,G,0.007204944267868996,0.008882954716682434,0.019314931705594063,0.04318798892199993,0.00043795444071292877,0.00151805579662323,0.005766982212662697,
3state1ap0acc_012648,1,17,no,1,0,1,"1,0",1,0,1,yes,S,0.0034230761229991913,0.0030838418751955032,0.009416136890649796,0.023535918444395065,0.0007350463420152664,0.0014309771358966827,0.005509937182068825,
3state1ap0acc_012648_c,1,17,no,0,1,1,"0,1",0,1,1,yes,G,0.0030801165848970413,0.003843102604150772,0.009408919140696526,0.022246036678552628,0.0005329493433237076,0.0015490222722291946,0.005507143214344978,
3state1ap0acc_012652,1,32,no,1,0,1,"1,0",1,0,1,yes,S,0.009073875844478607,0.0066801439970731735,0.018796883523464203,0.0457041896879673,0.0007781200110912323,0.0014540273696184158,0.006037997081875801,
3state1ap0acc_012652_c,1,32,no,0,1,1,"0,1",0,1,1,yes,G,0.007305992767214775,0.008438946679234505,0.01864694058895111,0.044723041355609894,0.0005681067705154419,0.0015890691429376602,0.006559072062373161,
3state1ap0acc_012680,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.0025569461286067963,0.002393033355474472,0.007348833605647087,0.0184748787432909,0.000726897269487381,0.001335982233285904,0.004794914275407791,
3state1ap0acc_012680_c,1,14,no,0,1,1,"0,1",0,1,1,yes,G,0.0023781321942806244,0.0024989712983369827,0.007392140105366707,0.018456019461154938,0.0005059409886598587,0.0014828983694314957,0.004876172170042992,
3state1ap0acc_012682,1,20,yes,1,0,1,"1,0",1,0,1,yes,S,0.003922963514924049,0.003535998985171318,0.010946067050099373,0.026616966351866722,0.0007560010999441147,0.0014121178537607193,0.0054480042308568954,
3state1ap0acc_012682_c,1,20,yes,0,1,1,"0,1",0,1,1,yes,G,0.0037390273064374924,0.004132045432925224,0.010460149496793747,0.026997877284884453,0.0005210749804973602,0.0016521662473678589,0.005402136594057083,
3state1ap0acc_012712,1,27,no,1,0,1,"1,0",1,0,1,yes,S,0.00551203265786171,0.004477798938751221,0.0149519182741642,0.036532990634441376,0.000759027898311615,0.0014400575309991837,0.006757909432053566,
3state1ap0acc_012712_c,1,27,no,0,1,1,"0,1",0,1,1,yes,G,0.00520097091794014,0.0065141357481479645,0.01423410139977932,0.03450596705079079,0.0005529727786779404,0.001718057319521904,0.006526941433548927,
3state1ap0acc_012714,1,25,yes,1,0,1,"1,0",1,0,1,yes,S,0.005285954102873802,0.005084089934825897,0.013595912605524063,0.03398512490093708,0.0007289927452802658,0.001393025740981102,0.006037997081875801,
3state1ap0acc_012714_c,1,25,yes,0,1,1,"0,1",0,1,1,yes,G,0.005553942173719406,0.006126007065176964,0.013560056686401367,0.03382493741810322,0.0005238689482212067,0.0015629921108484268,0.006081070750951767,
3state1ap0acc_012744,1,8,no,1,0,1,"1,0",1,0,1,yes,S,0.0016130506992340088,0.0015390105545520782,0.004590023308992386,0.011392170563340187,0.0008600763976573944,0.0013210810720920563,0.005256151780486107,
3state1ap0acc_012744_c,1,8,no,0,1,1,"0,1",0,1,1,yes,G,0.0015329569578170776,0.0016361009329557419,0.004452886059880257,0.011452008038759232,0.0005210749804973602,0.0016791746020317078,0.004951842129230499,
3state1ap0acc_013316,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.002351822331547737,0.0022319145500659943,0.007481081411242485,0.017765909433364868,0.0006800983101129532,0.00127498060464859,0.004559056833386421,
3state1ap0acc_013316_c,1,14,no,0,1,1,"0,1",0,1,1,yes,G,0.0023248139768838882,0.002699904143810272,0.007078982889652252,0.017437851056456566,0.00045285560190677643,0.0014200340956449509,0.004770001396536827,
3state1ap0acc_013317,1,16,yes,1,0,1,"1,0",1,0,1,yes,S,0.002941116690635681,0.002885935828089714,0.008414965122938156,0.022030901163816452,0.0007099006325006485,0.0014100223779678345,0.0053229741752147675,
3state1ap0acc_013317_c,1,16,yes,0,1,1,"0,1",0,1,1,yes,G,0.003466149792075157,0.0035781413316726685,0.008514849469065666,0.020853010937571526,0.0004998873919248581,0.0015951227396726608,0.0054978299885988235,
3state1ap0acc_013318,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.002772081643342972,0.0024419277906417847,0.007726950570940971,0.019380124285817146,0.0007480848580598831,0.001393025740981102,0.004610046744346619,
3state1ap0acc_013318_c,1,14,no,0,1,1,"0,1",0,1,1,yes,G,0.0026389025151729584,0.0028528738766908646,0.007570022717118263,0.01787603832781315,0.0004270114004611969,0.001466134563088417,0.004738103598356247,
3state1ap0acc_013320,1,14,yes,1,0,1,"1,0",1,0,1,yes,S,0.0020598527044057846,0.0019259750843048096,0.007255002856254578,0.01640990376472473,0.0006270129233598709,0.0013550743460655212,0.0045460183173418045,
3state1ap0acc_013320_c,1,14,yes,0,1,1,"0,1",0,1,1,yes,G,0.0018880236893892288,0.0021390151232481003,0.006383983418345451,0.0163419172167778,0.00040908344089984894,0.0017101410776376724,0.004985835403203964,
3state1ap0acc_013321,1,25,no,1,0,1,"1,0",1,0,1,yes,S,0.005040084943175316,0.004374189302325249,0.013604061678051949,0.032360898330807686,0.0006828922778367996,0.0014239922165870667,0.004689907655119896,
3state1ap0acc_013321_c,1,25,no,0,1,1,"0,1",0,1,1,yes,G,0.004674075171351433,0.005470123142004013,0.013860873878002167,0.03382307477295399,0.0004149042069911957,0.0014719553291797638,0.004873843863606453,
3state1ap0acc_013322,1,20,yes,1,0,1,"1,0",1,0,1,yes,S,0.00372203066945076,0.0035329721868038177,0.01041102223098278,0.02564513124525547,0.0006700865924358368,0.001376960426568985,0.004732050001621246,
3state1ap0acc_013322_c,1,20,yes,0,1,1,"0,1",0,1,1,yes,G,0.0037320423871278763,0.004342058673501015,0.010282034054398537,0.025763874873518944,0.0004430767148733139,0.0016130506992340088,0.005070818588137627,
3state1ap0acc_013324,1,23,no,1,0,1,"1,0",1,0,1,yes,S,0.00413600355386734,0.003943918272852898,0.012279022485017776,0.030677998438477516,0.0006409827619791031,0.0013159587979316711,0.004907138645648956,
3state1ap0acc_013324_c,1,23,no,0,1,1,"0,1",0,1,1,yes,G,0.004149042069911957,0.004731118679046631,0.011940952390432358,0.029297778382897377,0.00043213367462158203,0.0015201512724161148,0.004986999556422234,
3state1ap0acc_013325,1,62,no,1,0,1,"1,0",1,0,1,yes,S,0.020313076674938202,0.015451107174158096,0.041860854253172874,0.09375018998980522,0.0007830094546079636,0.001368112862110138,0.006009126082062721,
3state1ap0acc_013325_c,1,62,no,0,1,1,"0,1",0,1,1,yes,G,0.016940990462899208,0.02433592453598976,0.04101893864572048,0.09024795144796371,0.000466126948595047,0.0016209669411182404,0.006346032023429871,
3state1ap0acc_013326,1,50,no,1,0,1,"1,0",1,0,1,yes,S,0.01481594517827034,0.012442003935575485,0.03347010351717472,0.07377215661108494,0.0007438939064741135,0.0014619436115026474,0.0067900400608778,
3state1ap0acc_013326_c,1,50,no,0,1,1,"0,1",0,1,1,yes,G,0.013591023162007332,0.020756851881742477,0.03167102113366127,0.07463502697646618,0.0005171168595552444,0.001817941665649414,0.006841961294412613,
3state1ap0acc_013336,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.0035990960896015167,0.0033460091799497604,0.010984949767589569,0.02626306377351284,0.0006370246410369873,0.0012959353625774384,0.004605855792760849,
3state1ap0acc_013336_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.0034389086067676544,0.0037730205804109573,0.009966781362891197,0.02635689452290535,0.0004461035132408142,0.001593027263879776,0.004854053258895874,
3state1ap0acc_013337,1,28,yes,1,0,1,"1,0",1,0,1,yes,S,0.006016111001372337,0.00544404610991478,0.01701689325273037,0.039125094190239906,0.0006810296326875687,0.0013201497495174408,0.005459878593683243,
3state1ap0acc_013337_c,1,28,yes,0,1,1,"0,1",0,1,1,yes,G,0.006059883162379265,0.006380956619977951,0.016829930245876312,0.039651058614254,0.0004989560693502426,0.0016051344573497772,0.005443813279271126,
3state1ap0acc_013348,1,32,no,1,0,1,"1,0",1,0,1,yes,S,0.006224960088729858,0.005134148523211479,0.017347047105431557,0.038458965718746185,0.0007550697773694992,0.0014209654182195663,0.004650093615055084,
3state1ap0acc_013348_c,1,32,no,0,1,1,"0,1",0,1,1,yes,G,0.005492009222507477,0.007322989404201508,0.017173122614622116,0.03941706381738186,0.0004409812390804291,0.0015818513929843903,0.004776054993271828,
3state1ap0acc_013350,1,50,no,1,0,1,"1,0",1,0,1,yes,S,0.013943994417786598,0.011997995898127556,0.03109709359705448,0.06649293936789036,0.0007150229066610336,0.0014239922165870667,0.007278984412550926,
3state1ap0acc_013350_c,1,50,no,0,1,1,"0,1",0,1,1,yes,G,0.012387987226247787,0.016425037756562233,0.031769974157214165,0.06964802742004395,0.0005101319402456284,0.0016130506992340088,0.006922055035829544,
3state1ap0acc_013352,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.0032139942049980164,0.0033080577850341797,0.010318122804164886,0.02516503445804119,0.000684056431055069,0.001417938619852066,0.006132060661911964,
3state1ap0acc_013352_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.003247056156396866,0.003961147740483284,0.01033698208630085,0.024695182219147682,0.0005648471415042877,0.0017138663679361343,0.006081070750951767,
3state1ap0acc_013354,1,16,yes,1,0,1,"1,0",1,0,1,yes,S,0.0030151568353176117,0.002912944182753563,0.00885198824107647,0.02256198786199093,0.0007040798664093018,0.0013399403542280197,0.005757901817560196,
3state1ap0acc_013354_c,1,16,yes,0,1,1,"0,1",0,1,1,yes,G,0.003220047801733017,0.003809109330177307,0.009377952665090561,0.02202414907515049,0.0005599576979875565,0.0016398262232542038,0.005449866876006126,
3state1ap0acc_013356,1,25,no,1,0,1,"1,0",1,0,1,yes,S,0.005532987415790558,0.004985136911273003,0.014667864888906479,0.032289186492562294,0.0009140931069850922,0.0015229452401399612,0.007762107998132706,
3state1ap0acc_013356_c,1,25,no,0,1,1,"0,1",0,1,1,yes,G,0.005643116310238838,0.006002141162753105,0.013630837202072144,0.03368500620126724,0.0005529727786779404,0.0018940772861242294,0.006211921572685242,
3state1ap0acc_013358,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.00448315404355526,0.0048389192670583725,0.01154094934463501,0.027379021048545837,0.0008959323167800903,0.0014819670468568802,0.00554998405277729,
3state1ap0acc_013358_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.004264991730451584,0.004878966137766838,0.011299969628453255,0.027736881747841835,0.0005690380930900574,0.0017869751900434494,0.00489293597638607,
3state1ap0acc_013380,1,36,yes,1,0,1,"1,0",1,0,1,yes,S,0.009132083505392075,0.007521826773881912,0.022834166884422302,0.052309827879071236,0.0009168870747089386,0.001535983756184578,0.006979098543524742,
3state1ap0acc_013380_c,1,36,yes,0,1,1,"0,1",0,1,1,yes,G,0.007993075996637344,0.011593801900744438,0.022581079974770546,0.05174591206014156,0.0005650799721479416,0.001800013706088066,0.00689295120537281,
3state1ap0acc_013384,1,21,yes,1,0,1,"1,0",1,0,1,yes,S,0.0034919939935207367,0.00324309803545475,0.011069932952523232,0.025632092729210854,0.0007399357855319977,0.0015320256352424622,0.00568595714867115,
3state1ap0acc_013384_c,1,21,yes,0,1,1,"0,1",0,1,1,yes,G,0.0033979304134845734,0.004100147634744644,0.010751886293292046,0.026956899091601372,0.0005702022463083267,0.0016749836504459381,0.006236135959625244,
3state1ap0acc_013385,1,27,yes,1,0,1,"1,0",1,0,1,yes,S,0.005258945748209953,0.004356959834694862,0.016116071492433548,0.03591179847717285,0.0007788185030221939,0.001501990482211113,0.006145099177956581,
3state1ap0acc_013385_c,1,27,yes,0,1,1,"0,1",0,1,1,yes,G,0.0049818772822618484,0.005776993930339813,0.014849938452243805,0.03578420728445053,0.0005729962140321732,0.0017208512872457504,0.006441958248615265,
3state1ap0acc_013388,1,54,yes,1,0,1,"1,0",1,0,1,yes,S,0.016238074749708176,0.011874129995703697,0.034528085961937904,0.08104299195110798,0.0008540228009223938,0.001600012183189392,0.006684102118015289,
3state1ap0acc_013388_c,1,54,yes,0,1,1,"0,1",0,1,1,yes,G,0.012331176549196243,0.01744297333061695,0.035665929317474365,0.08027697913348675,0.0006181653589010239,0.0016370322555303574,0.006638001650571823,
3state1ap0acc_013389,1,37,yes,1,0,1,"1,0",1,0,1,yes,S,0.00889413058757782,0.00820099376142025,0.020721927285194397,0.048862071707844734,0.0007890630513429642,0.0014961697161197662,0.00702589750289917,
3state1ap0acc_013389_c,1,37,yes,0,1,1,"0,1",0,1,1,yes,G,0.007990049198269844,0.00858004204928875,0.021136831492185593,0.052484916523098946,0.0006470363587141037,0.0018589198589324951,0.007012160494923592,
3state1ap0acc_013400,1,37,no,1,0,1,"1,0",1,0,1,yes,S,0.008614035323262215,0.007210066542029381,0.023516127839684486,0.05540507845580578,0.0009511131793260574,0.0014728866517543793,0.0063909683376550674,
3state1ap0acc_013400_c,1,37,no,0,1,1,"0,1",0,1,1,yes,G,0.007937895134091377,0.009358860552310944,0.02233707346022129,0.052171992138028145,0.0005769543349742889,0.0018079299479722977,0.0066461507230997086,
3state1ap0acc_013401,1,17,yes,1,0,1,"1,0",1,0,1,yes,S,0.003251945599913597,0.00306079164147377,0.009486917406320572,0.023866072297096252,0.0007289927452802658,0.0014309771358966827,0.006068963557481766,
3state1ap0acc_013401_c,1,17,yes,0,1,1,"0,1",0,1,1,yes,G,0.0030740629881620407,0.003364868462085724,0.009839888662099838,0.023429980501532555,0.0005511101335287094,0.001567881554365158,0.005714129656553268,
3state1ap0acc_013412,1,97,no,1,0,1,"1,0",1,0,1,yes,S,0.03399304114282131,0.02871314063668251,0.06543914787471294,0.14505814760923386,0.0007401686161756516,0.0014049001038074493,0.007465016096830368,
3state1ap0acc_013412_c,1,97,no,0,1,1,"0,1",0,1,1,yes,G,0.030538998544216156,0.043043866753578186,0.06645894609391689,0.14378386549651623,0.0005119945853948593,0.001695007085800171,0.006963033229112625,
3state1ap0acc_013420,1,47,no,1,0,1,"1,0",1,0,1,yes,S,0.010798918083310127,0.012736069038510323,0.026978086680173874,0.06558094173669815,0.0009899958968162537,0.0015588011592626572,0.0076410360634326935,
3state1ap0acc_013420_c,1,47,no,0,1,1,"0,1",0,1,1,yes,G,0.011357013136148453,0.009963056072592735,0.027112895622849464,0.06351899355649948,0.0006488990038633347,0.0018321443349123001,0.006982125341892242,
3state1ap0acc_013444,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.0027508940547704697,0.002412823960185051,0.007994938641786575,0.018511898815631866,0.0007420312613248825,0.0014489050954580307,0.004553003236651421,
3state1ap0acc_013444_c,1,14,no,0,1,1,"0,1",0,1,1,yes,G,0.0026139896363019943,0.002957182005047798,0.007780967280268669,0.018765917047858238,0.00045006163418293,0.0015820842236280441,0.0048710498958826065,
3state1ap0acc_013448,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.0030330847948789597,0.0031299423426389694,0.009597977623343468,0.025722896680235863,0.0006440095603466034,0.0012959353625774384,0.004776986315846443,
3state1ap0acc_013448_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.0032838433980941772,0.003489898517727852,0.009579816833138466,0.02474011853337288,0.00047404319047927856,0.0015259720385074615,0.004800036549568176,
3state1ap0acc_013576,1,20,yes,1,0,1,"1,0",1,0,1,yes,S,0.003239838406443596,0.0030300579965114594,0.009950948879122734,0.02409098669886589,0.0008449424058198929,0.0014889519661664963,0.0065481290221214294,
3state1ap0acc_013576_c,1,20,yes,0,1,1,"0,1",0,1,1,yes,G,0.0032009556889533997,0.004133908078074455,0.010080169886350632,0.02578110434114933,0.0005478505045175552,0.0016419216990470886,0.006593996658921242,
3state1ap0acc_013577,1,51,no,1,0,1,"1,0",1,0,1,yes,S,0.01527206040918827,0.011330004781484604,0.03395206294953823,0.07682689465582371,0.0008489005267620087,0.0014367979019880295,0.006844988092780113,
3state1ap0acc_013577_c,1,51,no,0,1,1,"0,1",0,1,1,yes,G,0.012484146282076836,0.014558900147676468,0.03370712511241436,0.07479195483028889,0.0005718320608139038,0.0018188729882240295,0.007633119821548462,
3state1ap0acc_013578,1,25,yes,1,0,1,"1,0",1,0,1,yes,S,0.0052710529416799545,0.004698988050222397,0.014728168025612831,0.03509293310344219,0.0007629860192537308,0.001491047441959381,0.005732988938689232,
3state1ap0acc_013578_c,1,25,yes,0,1,1,"0,1",0,1,1,yes,G,0.005408888682723045,0.0058228615671396255,0.014700926840305328,0.03496301360428333,0.0005939509719610214,0.0016828998923301697,0.006354879587888718,
3state1ap0acc_013580,1,53,yes,1,0,1,"1,0",1,0,1,yes,S,0.016937032341957092,0.013558892533183098,0.03540399484336376,0.08095614612102509,0.0008239876478910446,0.001511070877313614,0.00633695162832737,
3state1ap0acc_013580_c,1,53,yes,0,1,1,"0,1",0,1,1,yes,G,0.013292068615555763,0.018308870494365692,0.03533600829541683,0.08060410618782043,0.0005259644240140915,0.0017441343516111374,0.006804941222071648,
3state1ap0acc_013581,1,45,no,1,0,1,"1,0",1,0,1,yes,S,0.012514879927039146,0.011296942830085754,0.027624191716313362,0.06527313962578773,0.0007939524948596954,0.001469859853386879,0.006777932867407799,
3state1ap0acc_013581_c,1,45,no,0,1,1,"0,1",0,1,1,yes,G,0.011454103514552116,0.015071127563714981,0.02946099266409874,0.06601284258067608,0.0005778856575489044,0.0016028061509132385,0.006844056770205498,
3state1ap0acc_013582,1,51,yes,1,0,1,"1,0",1,0,1,yes,S,0.01522386446595192,0.013042008504271507,0.03448105417191982,0.07681013084948063,0.0008370261639356613,0.0015220139175653458,0.0071730464696884155,
3state1ap0acc_013582_c,1,51,yes,0,1,1,"0,1",0,1,1,yes,G,0.01471303403377533,0.018615974113345146,0.033264048397541046,0.07895310409367085,0.000583939254283905,0.0018139835447072983,0.007058959454298019,
3state1ap0acc_013592,1,65,no,1,0,1,"1,0",1,0,1,yes,S,0.01984601840376854,0.01803203485906124,0.04209810867905617,0.09788293391466141,0.000716187059879303,0.0014367979019880295,0.006892019882798195,
3state1ap0acc_013592_c,1,65,no,0,1,1,"0,1",0,1,1,yes,G,0.019246013835072517,0.02477201633155346,0.04471000283956528,0.0967180822044611,0.0005031470209360123,0.001727137714624405,0.007071066647768021,
3state1ap0acc_013604,1,97,no,1,0,1,"1,0",1,0,1,yes,S,0.03125518560409546,0.027280068024992943,0.06597815081477165,0.14534499496221542,0.0007771886885166168,0.0015369150787591934,0.007562804967164993,
3state1ap0acc_013604_c,1,97,no,0,1,1,"0,1",0,1,1,yes,G,0.027321046218276024,0.04695681855082512,0.06266008131206036,0.14445791020989418,0.0005559995770454407,0.0017229467630386353,0.008604023605585098,
3state1ap0acc_013606,1,55,yes,1,0,1,"1,0",1,0,1,yes,S,0.016085105016827583,0.012970995157957077,0.03724102862179279,0.079672085121274,0.0008349306881427765,0.0015760306268930435,0.008253846317529678,
3state1ap0acc_013606_c,1,55,yes,0,1,1,"0,1",0,1,1,yes,G,0.015794998034834862,0.019049039110541344,0.035035889595746994,0.07951585575938225,0.0005890615284442902,0.0017150305211544037,0.007722992449998856,
3state1ap0acc_013612,1,32,no,1,0,1,"1,0",1,0,1,yes,S,0.007933937013149261,0.008533010259270668,0.018802005797624588,0.04608393646776676,0.0010151416063308716,0.0015259720385074615,0.006219139322638512,
3state1ap0acc_013612_c,1,32,no,0,1,1,"0,1",0,1,1,yes,G,0.007416820153594017,0.00852113589644432,0.018897000700235367,0.04543387331068516,0.0006030313670635223,0.0019441358745098114,0.005669193342328072,
3state1ap0acc_013614,1,22,yes,1,0,1,"1,0",1,0,1,yes,S,0.005084788426756859,0.005387933924794197,0.012777978554368019,0.03155111335217953,0.0008910428732633591,0.0014468096196651459,0.0061960890889167786,
3state1ap0acc_013614_c,1,22,yes,0,1,1,"0,1",0,1,1,yes,G,0.004635890945792198,0.005325069651007652,0.012405915185809135,0.030820956453680992,0.0005520414561033249,0.001910841092467308,0.005603069439530373,
3state1ap0acc_013640,1,17,yes,1,0,1,"1,0",1,0,1,yes,S,0.0031709205359220505,0.002876855432987213,0.00947294756770134,0.02302601933479309,0.0007490161806344986,0.001467997208237648,0.005884096026420593,
3state1ap0acc_013640_c,1,17,yes,0,1,1,"0,1",0,1,1,yes,G,0.003229128196835518,0.0036568380892276764,0.009423121809959412,0.023178057745099068,0.0005769543349742889,0.0018030405044555664,0.006044050678610802,
3state1ap0acc_013641,1,22,yes,1,0,1,"1,0",1,0,1,yes,S,0.004399800673127174,0.003977911546826363,0.01296098344027996,0.03133807331323624,0.0009729992598295212,0.001416075974702835,0.006261048838496208,
3state1ap0acc_013641_c,1,22,yes,0,1,1,"0,1",0,1,1,yes,G,0.004251021891832352,0.0048710498958826065,0.01298985444009304,0.03206799738109112,0.0005888286978006363,0.0018209684640169144,0.006076879799365997,
3state1ap0acc_013644,1,28,yes,1,0,1,"1,0",1,0,1,yes,S,0.007769092917442322,0.005985843017697334,0.017582904547452927,0.043486012145876884,0.0007529743015766144,0.001417938619852066,0.005998183041810989,
3state1ap0acc_013644_c,1,28,yes,0,1,1,"0,1",0,1,1,yes,G,0.007185852155089378,0.007868977263569832,0.018038088455796242,0.04122708924114704,0.000600004568696022,0.001695007085800171,0.005781184881925583,
3state1ap0acc_013645,1,27,yes,1,0,1,"1,0",1,0,1,yes,S,0.006245914846658707,0.005251960828900337,0.014633871614933014,0.03824010491371155,0.0007790513336658478,0.0014950055629014969,0.005936017259955406,
3state1ap0acc_013645_c,1,27,yes,0,1,1,"0,1",0,1,1,yes,G,0.005629844963550568,0.006705988198518753,0.015159137547016144,0.038424041122198105,0.0005969777703285217,0.0017331913113594055,0.0060820020735263824,
3state1ap0acc_013668,1,57,no,1,0,1,"1,0",1,0,1,yes,S,0.017517944797873497,0.013713957741856575,0.035621924325823784,0.08974317461252213,0.0007511116564273834,0.0013059470802545547,0.006737885996699333,
3state1ap0acc_013668_c,1,57,no,0,1,1,"0,1",0,1,1,yes,G,0.016171950846910477,0.01894589513540268,0.036572106182575226,0.08333590812981129,0.0004889443516731262,0.0018230639398097992,0.006836839020252228,
3state1ap0acc_013676,1,17,no,1,0,1,"1,0",1,0,1,yes,S,0.0036689452826976776,0.003969995304942131,0.009950017556548119,0.024751992896199226,0.0009869690984487534,0.001484062522649765,0.005779089406132698,
3state1ap0acc_013676_c,1,17,no,0,1,1,"0,1",0,1,1,yes,G,0.0034330878406763077,0.003737863153219223,0.009716954082250595,0.025520101189613342,0.0006021000444889069,0.0016961712390184402,0.00531412661075592,
3state1ap0acc_013704,1,27,no,1,0,1,"1,0",1,0,1,yes,S,0.005491077899932861,0.004620058462023735,0.01550908200442791,0.03558909520506859,0.0007317867130041122,0.0014600809663534164,0.006919959560036659,
3state1ap0acc_013704_c,1,27,no,0,1,1,"0,1",0,1,1,yes,G,0.0052228569984436035,0.006378162652254105,0.015971949324011803,0.03770901821553707,0.0005709007382392883,0.001700129359960556,0.006947899237275124,
3state1ap0acc_013828,1,32,no,1,0,1,"1,0",1,0,1,yes,S,0.0066461507230997086,0.005183974280953407,0.01755310222506523,0.040997983887791634,0.0006039626896381378,0.0012940727174282074,0.004512956365942955,
3state1ap0acc_013828_c,1,32,no,0,1,1,"0,1",0,1,1,yes,G,0.005505979061126709,0.0074820127338171005,0.016420846804976463,0.04068203270435333,0.00047800131142139435,0.0014959368854761124,0.0048140063881874084,
3state1ap0acc_013829,1,77,no,1,0,1,"1,0",1,0,1,yes,S,0.030230963602662086,0.02355012111365795,0.055140117183327675,0.1208670437335968,0.0007261987775564194,0.0014309771358966827,0.006287125870585442,
3state1ap0acc_013829_c,1,77,no,0,1,1,"0,1",0,1,1,yes,G,0.025745946913957596,0.035869888961315155,0.055963173508644104,0.12146891094744205,0.0004540197551250458,0.0016121193766593933,0.0064480118453502655,
3state1ap0acc_013844,1,65,yes,1,0,1,"1,0",1,0,1,yes,S,0.019755912944674492,0.01444411464035511,0.041672028601169586,0.09463704191148281,0.0008009374141693115,0.0014489050954580307,0.007027061656117439,
3state1ap0acc_013844_c,1,65,yes,0,1,1,"0,1",0,1,1,yes,G,0.01704390160739422,0.02297293394804001,0.042087165638804436,0.09389803744852543,0.0005289912223815918,0.001634005457162857,0.007275957614183426,
3state1ap0acc_013845,1,44,yes,1,0,1,"1,0",1,0,1,yes,S,0.012549106031656265,0.011492054909467697,0.028529902920126915,0.06222701631486416,0.000708969309926033,0.0014870893210172653,0.005810987204313278,
3state1ap0acc_013845_c,1,44,yes,0,1,1,"0,1",0,1,1,yes,G,0.01130090095102787,0.015896977856755257,0.02772687003016472,0.062453094869852066,0.0004859175533056259,0.0017469283193349838,0.006199115887284279,
