input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
1state3ap0acc_007.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 1116445416634 tree nodes>,635,54,1116445416634,1758181758.5,fa95257399af,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_007.hoa
1state3ap0acc_007_c.hoa,LTL,sos2ltl.dg,0.141,<unflattened DAG: 367042929024962 tree nodes>,1633,87,367042929024962,224766031246.1,a64c882029c3,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_007_c.hoa
1state3ap0acc_015.hoa,LTL,sos2ltl.dg,0.090,!(!c | !(c | !c) | !(c | !(!c | !Xc)) | !(!c | !(X!(c | !c) | !Xc)) | !(!c | !X(…,44,5,121,2.8,30cc2ff0e0a3,TRUE,0.045,genaut/corpus/flat_canon/det/1state3ap0acc_015.hoa
1state3ap0acc_015_c.hoa,LTL,sos2ltl.dg,0.091,!(c | !(c | !c) | !(!c | !Xc) | !(c | !c | !X(!(c | !c) U c)) | !(!c | X(1 U !c)…,87,9,1561,17.9,e809e32d3cca,TRUE,0.050,genaut/corpus/flat_canon/det/1state3ap0acc_015_c.hoa
1state3ap0acc_022.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 1262842036646 tree nodes>,635,54,1262842036646,1988727616.8,52dca9b24319,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_022.hoa
1state3ap0acc_022_c.hoa,LTL,sos2ltl.dg,0.139,<unflattened DAG: 415145692826273 tree nodes>,1633,87,415145692826273,254222714529.3,fd7400e36b65,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_022_c.hoa
1state3ap0acc_023.hoa,LTL,sos2ltl.dg,0.117,<unflattened DAG: 28363006240572 tree nodes>,780,63,28363006240572,36362828513.6,9839f9d573ca,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_023.hoa
1state3ap0acc_023_c.hoa,LTL,sos2ltl.dg,0.141,<unflattened DAG: 9324022975464305 tree nodes>,1802,96,9324022975464305,5174263582388.6,bdf93b69b2ee,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_023_c.hoa
1state3ap0acc_024.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 690523915541 tree nodes>,557,52,690523915541,1239719776.6,8652207b10c6,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_024.hoa
1state3ap0acc_024_c.hoa,LTL,sos2ltl.dg,0.136,<unflattened DAG: 227017385222115 tree nodes>,1606,87,227017385222115,141355781582.9,737f7b09df8b,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_024_c.hoa
1state3ap0acc_025.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 26245111738 tree nodes>,541,46,26245111738,48512221.3,c5641d60660a,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_025.hoa
1state3ap0acc_025_c.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 8628241415276 tree nodes>,1354,75,8628241415276,6372408726.2,e64318ce67dd,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_025_c.hoa
1state3ap0acc_027.hoa,LTL,sos2ltl.dg,0.104,<unflattened DAG: 14748954528 tree nodes>,592,47,14748954528,24913774.5,6e6214b7c1b3,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_027.hoa
1state3ap0acc_027_c.hoa,LTL,sos2ltl.dg,0.133,<unflattened DAG: 4848158669069 tree nodes>,1244,72,4848158669069,3897233656.8,5e865f4543a3,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_027_c.hoa
1state3ap0acc_030.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 635781908004 tree nodes>,686,55,635781908004,926795784.3,39379643c498,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_030.hoa
1state3ap0acc_030_c.hoa,LTL,sos2ltl.dg,0.133,<unflattened DAG: 209005958655945 tree nodes>,1523,84,209005958655945,137233065434.0,a2c78b3e59b0,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_030_c.hoa
1state3ap0acc_031.hoa,LTL,sos2ltl.dg,0.127,<unflattened DAG: 193134902425940432 tree nodes>,1025,83,193134902425940432,188424295049698.0,fea74063a72a,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_031.hoa
1state3ap0acc_031_c.hoa,LTL,sos2ltl.dg,0.165,<unflattened DAG: 3722586999285633761 tree nodes>,2037,114,3722586999285633761,1827485026649795.8,69552ab5cd6f,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_031_c.hoa
1state3ap0acc_060.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 4126155 tree nodes>,283,28,4126155,14580.1,987ac2380950,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_060.hoa
1state3ap0acc_060_c.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 1339619496 tree nodes>,772,47,1339619496,1735258.4,9975a715aef5,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_060_c.hoa
1state3ap0acc_061.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 146013585226609895 tree nodes>,1008,82,146013585226609895,144854747248620.9,9d34bc33a43e,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_061.hoa
1state3ap0acc_061_c.hoa,LTL,sos2ltl.dg,0.144,<unflattened DAG: 2814345127974149829 tree nodes>,1948,111,2814345127974149829,1444735691978516.2,fed1bad232f6,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_061_c.hoa
1state3ap0acc_063.hoa,LTL,sos2ltl.dg,0.093,<unflattened DAG: 2347360 tree nodes>,300,26,2347360,7824.5,246bd489b2e5,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_063.hoa
1state3ap0acc_063_c.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 43695150 tree nodes>,444,35,43695150,98412.5,bec1ca2017c9,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_063_c.hoa
1state3ap0acc_105.hoa,LTL,sos2ltl.dg,0.115,<unflattened DAG: 32633865493512 tree nodes>,780,63,32633865493512,41838289094.2,68d9044a4749,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_105.hoa
1state3ap0acc_105_c.hoa,LTL,sos2ltl.dg,0.148,<unflattened DAG: 10535546296238589 tree nodes>,1802,96,10535546296238589,5846585070054.7,69b56214d74f,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_105_c.hoa
1state3ap0acc_107.hoa,LTL,sos2ltl.dg,0.127,<unflattened DAG: 197030913225592660 tree nodes>,1025,83,197030913225592660,192225281195700.2,31b6d1d61780,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_107.hoa
1state3ap0acc_107_c.hoa,LTL,sos2ltl.dg,0.150,<unflattened DAG: 3797682252946904729 tree nodes>,2037,114,3797682252946904729,1864350639640110.2,a88e84a6212a,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_107_c.hoa
1state3ap0acc_111.hoa,LTL,sos2ltl.dg,0.127,<unflattened DAG: 4716259876093581084 tree nodes>,1170,92,4716259876093581084,4030991347088531.0,63d41d789813,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_111.hoa
1state3ap0acc_111_c.hoa,LTL,sos2ltl.dg,0.155,<unflattened DAG: 90903753542917347481 tree nodes>,2206,123,90903753542917347481,41207503872582656.0,84c664fe5f45,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_111_c.hoa
1state3ap0acc_126.hoa,LTL,sos2ltl.dg,0.132,<unflattened DAG: 292948639287668227 tree nodes>,1103,85,292948639287668227,265592601348747.2,afb32a43a0e8,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_126.hoa
1state3ap0acc_126_c.hoa,LTL,sos2ltl.dg,0.157,<unflattened DAG: 5646451128755368844 tree nodes>,2064,114,5646451128755368844,2735683686412485.0,7634c719cd78,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_126_c.hoa
1state3ap0acc_127.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 38841320393 tree nodes>,778,54,38841320393,49924576.3,cf8fd83e16f0,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_127.hoa
1state3ap0acc_127_c.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 721995679908 tree nodes>,838,63,721995679908,861570023.8,6e5c5726e5a7,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_127_c.hoa
1state3ap1acc_00258.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 860776800238 tree nodes>,485,49,860776800238,1774797526.3,0f8190dc3f7f,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00258.hoa
1state3ap1acc_00258_c.hoa,LTL,sos2ltl.dg,0.124,<unflattened DAG: 31607489418752 tree nodes>,1174,75,31607489418752,26922904104.6,87d066b5658e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00258_c.hoa
1state3ap1acc_00262.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 44476836165049700 tree nodes>,897,77,44476836165049700,49583986806075.5,eb24f02ced5c,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00262.hoa
1state3ap1acc_00262_c.hoa,LTL,sos2ltl.dg,0.152,<unflattened DAG: 1352468910088952026 tree nodes>,2034,113,1352468910088952026,664930634262021.6,4197c3c95d31,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00262_c.hoa
1state3ap1acc_00264.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 52331261707 tree nodes>,448,45,52331261707,116810852.0,3b349577d623,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00264.hoa
1state3ap1acc_00264_c.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 62548215713186 tree nodes>,1323,78,62548215713186,47277562897.3,8d21658a1280,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00264_c.hoa
1state3ap1acc_00266.hoa,LTL,sos2ltl.dg,0.111,<unflattened DAG: 114916921925578 tree nodes>,768,65,114916921925578,149631408757.3,30ca6c61f2dc,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00266.hoa
1state3ap1acc_00266_c.hoa,LTL,sos2ltl.dg,0.155,<unflattened DAG: 91132230658909932 tree nodes>,2009,104,91132230658909932,45361986390696.8,55394be0ad5f,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00266_c.hoa
1state3ap1acc_00270.hoa,LTL,sos2ltl.dg,0.125,<unflattened DAG: 4610176732876567498 tree nodes>,1093,89,4610176732876567498,4217911009036201.0,60ca1dbc128e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00270.hoa
1state3ap1acc_00270_c.hoa,LTL,sos2ltl.dg,0.171,<unflattened DAG: 140188060456775453485 tree nodes>,2470,131,140188060456775453485,56756299780071032.0,7e63ceac61d3,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00270_c.hoa
1state3ap1acc_00278.hoa,LTL,sos2ltl.dg,0.126,<unflattened DAG: 4693941776407583532 tree nodes>,1093,89,4693941776407583532,4294548743282327.0,e0b83a43e65a,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00278.hoa
1state3ap1acc_00278_c.hoa,LTL,sos2ltl.dg,0.178,<unflattened DAG: 142735193576846276950 tree nodes>,2470,131,142735193576846276950,57787527763905376.0,a10f655976a5,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00278_c.hoa
1state3ap1acc_00280.hoa,LTL,sos2ltl.dg,0.115,<unflattened DAG: 447874222088248 tree nodes>,819,68,447874222088248,546854972024.7,a7a5c05823c5,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00280.hoa
1state3ap1acc_00280_c.hoa,LTL,sos2ltl.dg,0.169,<unflattened DAG: 355178663967804379 tree nodes>,2276,113,355178663967804379,156053894537699.6,674d6efabb91,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00280_c.hoa
1state3ap1acc_00282.hoa,LTL,sos2ltl.dg,0.132,<unflattened DAG: 2075901292600052569 tree nodes>,1059,87,2075901292600052569,1960246735221957.0,5d9b6da477de,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00282.hoa
1state3ap1acc_00282_c.hoa,LTL,sos2ltl.dg,0.164,<unflattened DAG: 63124807751830603775 tree nodes>,2292,125,63124807751830603775,27541364638669548.0,96ced9383e10,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00282_c.hoa
1state3ap1acc_00286.hoa,LTL,sos2ltl.dg,0.127,<unflattened DAG: 55869770865105454153 tree nodes>,1200,96,55869770865105454153,46558142387587880.0,e2d203b81716,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00286.hoa
1state3ap1acc_00286_c.hoa,LTL,sos2ltl.dg,0.164,<unflattened DAG: 1688324040167895163439 tree nodes>,2412,133,1688324040167895163439,699968507532294784.0,4765e9200cf0,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00286_c.hoa
1state3ap1acc_00296.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 30472762058799 tree nodes>,752,61,30472762058799,40522289971.8,25fd49ad5494,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00296.hoa
1state3ap1acc_00296_c.hoa,LTL,sos2ltl.dg,0.160,<unflattened DAG: 24165880269748988 tree nodes>,2134,104,24165880269748988,11324217558457.8,5451b51e3ef8,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00296_c.hoa
1state3ap1acc_00298.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 813185388317277 tree nodes>,897,70,813185388317277,906561190989.2,eae252ac0420,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00298.hoa
1state3ap1acc_00298_c.hoa,LTL,sos2ltl.dg,0.166,<unflattened DAG: 644875013194564447 tree nodes>,2303,113,644875013194564447,280015203297683.2,08fac93019e9,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00298_c.hoa
1state3ap1acc_00300.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 17020716883165 tree nodes>,803,62,17020716883165,21196409568.1,58241dd68a0e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00300.hoa
1state3ap1acc_00300_c.hoa,LTL,sos2ltl.dg,0.168,<unflattened DAG: 13497974817046371 tree nodes>,2024,101,13497974817046371,6668959889845.0,224ec317a8d3,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00300_c.hoa
1state3ap1acc_00302.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 451444170021739 tree nodes>,948,71,451444170021739,476206930402.7,755f5faf6191,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00302.hoa
1state3ap1acc_00302_c.hoa,LTL,sos2ltl.dg,0.168,<unflattened DAG: 358005767875636330 tree nodes>,2193,110,358005767875636330,163249324156696.9,714fe4a908f6,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00302_c.hoa
1state3ap1acc_00316.hoa,LTL,sos2ltl.dg,0.126,<unflattened DAG: 8065066406962305883 tree nodes>,1171,91,8065066406962305883,6887332542239373.0,1e691de0ea8e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00316.hoa
1state3ap1acc_00316_c.hoa,LTL,sos2ltl.dg,0.176,<unflattened DAG: 245245651834149600372 tree nodes>,2497,131,245245651834149600372,98216120077753136.0,3294682a9327,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00316_c.hoa
1state3ap1acc_00318.hoa,LTL,sos2ltl.dg,0.135,<unflattened DAG: 112093403782053690903 tree nodes>,1295,99,112093403782053690903,86558612959114816.0,264e27cb944e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00318.hoa
1state3ap1acc_00318_c.hoa,LTL,sos2ltl.dg,0.167,<unflattened DAG: 3387341408551276163874 tree nodes>,2528,136,3387341408551276163874,1339929354648447744.0,0fb67ad45b02,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00318_c.hoa
1state3ap1acc_00360.hoa,LTL,sos2ltl.dg,0.117,<unflattened DAG: 818421560678517 tree nodes>,897,70,818421560678517,912398618370.7,7f15573b471e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00360.hoa
1state3ap1acc_00360_c.hoa,LTL,sos2ltl.dg,0.168,<unflattened DAG: 649034179185921392 tree nodes>,2303,113,649034179185921392,281821180714685.8,0c872ef8c062,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00360_c.hoa
1state3ap1acc_00362.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 412026484470799 tree nodes>,948,71,412026484470799,434627093323.6,93b27f137bb7,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00362.hoa
1state3ap1acc_00362_c.hoa,LTL,sos2ltl.dg,0.162,<unflattened DAG: 326750025068833092 tree nodes>,2193,110,326750025068833092,148996819456832.2,39c92fef219c,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00362_c.hoa
1state3ap1acc_00366.hoa,LTL,sos2ltl.dg,0.125,<unflattened DAG: 10316070824385025 tree nodes>,1093,80,10316070824385025,9438308165036.6,d8a7676b26bd,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00366.hoa
1state3ap1acc_00366_c.hoa,LTL,sos2ltl.dg,0.170,<unflattened DAG: 8180883478619813448 tree nodes>,2362,119,8180883478619813448,3463540846155721.0,259fd0928eb5,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00366_c.hoa
1state3ap1acc_00382.hoa,LTL,sos2ltl.dg,0.136,<unflattened DAG: 2897002408499863772831 tree nodes>,1440,108,2897002408499863772831,2011807228124905472.0,f6f29577e362,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00382.hoa
1state3ap1acc_00382_c.hoa,LTL,sos2ltl.dg,0.178,<unflattened DAG: 87543790420041127087397 tree nodes>,2697,145,87543790420041127087397,32459692406392705024.0,82a89edd7a8f,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00382_c.hoa
1state3ap1acc_00384.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 369923494301 tree nodes>,516,49,369923494301,716905996.7,226fff71e1df,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00384.hoa
1state3ap1acc_00384_c.hoa,LTL,sos2ltl.dg,0.145,<unflattened DAG: 444626773728702 tree nodes>,1679,90,444626773728702,264816422709.2,add71c89c4cb,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00384_c.hoa
1state3ap1acc_00386.hoa,LTL,sos2ltl.dg,0.134,<unflattened DAG: 133092524605201105 tree nodes>,931,79,133092524605201105,142956524817616.7,9a475157db36,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00386.hoa
1state3ap1acc_00386_c.hoa,LTL,sos2ltl.dg,0.165,<unflattened DAG: 4047129684822855650 tree nodes>,2212,119,4047129684822855650,1829624631475070.2,834d6f4510db,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00386_c.hoa
1state3ap1acc_00390.hoa,LTL,sos2ltl.dg,0.124,<unflattened DAG: 3662109737055919977 tree nodes>,1076,88,3662109737055919977,3403447711018513.0,d840e9247510,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00390.hoa
1state3ap1acc_00390_c.hoa,LTL,sos2ltl.dg,0.170,<unflattened DAG: 111358846583312795545 tree nodes>,2381,128,111358846583312795545,46769780169387984.0,2aabfad4c34e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00390_c.hoa
1state3ap1acc_00392.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 110827917551839 tree nodes>,784,67,110827917551839,141362139734.5,bc77695b3247,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00392.hoa
1state3ap1acc_00392_c.hoa,LTL,sos2ltl.dg,0.157,<unflattened DAG: 196467596041721427 tree nodes>,2078,109,196467596041721427,94546485101887.1,ba5630368a64,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00392_c.hoa
1state3ap1acc_00394.hoa,LTL,sos2ltl.dg,0.123,<unflattened DAG: 3487589569184045203 tree nodes>,1076,88,3487589569184045203,3241254246453573.5,0fd22c7d2164,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00394.hoa
1state3ap1acc_00394_c.hoa,LTL,sos2ltl.dg,0.167,<unflattened DAG: 106051990115415918951 tree nodes>,2381,128,106051990115415918951,44540945029574096.0,5b9fe214b75e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00394_c.hoa
1state3ap1acc_00398.hoa,LTL,sos2ltl.dg,0.132,<unflattened DAG: 112712840521778003070 tree nodes>,1238,98,112712840521778003070,91044297675103392.0,377e62bd8cd4,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00398.hoa
1state3ap1acc_00398_c.hoa,LTL,sos2ltl.dg,0.177,<unflattened DAG: 3427416217069227913856 tree nodes>,2639,140,3427416217069227913856,1298755671492697088.0,5399c6d9721a,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00398_c.hoa
1state3ap1acc_00406.hoa,LTL,sos2ltl.dg,0.140,<unflattened DAG: 121526039654809405364 tree nodes>,1238,98,121526039654809405364,98163198428763648.0,4e3ae8887f78,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00406.hoa
1state3ap1acc_00406_c.hoa,LTL,sos2ltl.dg,0.189,<unflattened DAG: 3695410726742051605166 tree nodes>,2639,140,3695410726742051605166,1400307209830258176.0,572870c9915c,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00406_c.hoa
1state3ap1acc_00408.hoa,LTL,sos2ltl.dg,0.119,<unflattened DAG: 11637447970818220 tree nodes>,964,77,11637447970818220,12072041463504.4,677c99365fd2,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00408.hoa
1state3ap1acc_00408_c.hoa,LTL,sos2ltl.dg,0.178,<unflattened DAG: 9228870196138403097 tree nodes>,2445,122,9228870196138403097,3774589037275420.5,25f349912bfe,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00408_c.hoa
1state3ap1acc_00410.hoa,LTL,sos2ltl.dg,0.128,<unflattened DAG: 90186774420418632499 tree nodes>,1221,97,90186774420418632499,73863042113364976.0,a78693c8570a,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00410.hoa
1state3ap1acc_00410_c.hoa,LTL,sos2ltl.dg,0.171,<unflattened DAG: 2742434242052079268754 tree nodes>,2550,137,2742434242052079268754,1075464408647874176.0,d7e3bc20ba4b,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00410_c.hoa
1state3ap1acc_00414.hoa,LTL,sos2ltl.dg,0.144,<unflattened DAG: 2913084400774072342956 tree nodes>,1383,107,2913084400774072342956,2106351699764332800.0,e032c9a1681c,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00414.hoa
1state3ap1acc_00414_c.hoa,LTL,sos2ltl.dg,0.189,<unflattened DAG: 88582194692743444631619 tree nodes>,2808,149,88582194692743444631619,31546365631318892544.0,bb70002bf32f,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00414_c.hoa
1state3ap1acc_00424.hoa,LTL,sos2ltl.dg,0.115,<unflattened DAG: 4210609357972 tree nodes>,768,61,4210609357972,5482564268.2,6fc5a3258ddc,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00424.hoa
1state3ap1acc_00424_c.hoa,LTL,sos2ltl.dg,0.150,<unflattened DAG: 7464257536328704 tree nodes>,1826,97,7464257536328704,4087764258668.5,c9e3806a920d,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00424_c.hoa
1state3ap1acc_00426.hoa,LTL,sos2ltl.dg,0.122,<unflattened DAG: 19258772559871071 tree nodes>,1042,79,19258772559871071,18482507255154.6,0d717f22cb19,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00426.hoa
1state3ap1acc_00426_c.hoa,LTL,sos2ltl.dg,0.175,<unflattened DAG: 15272656464778674524 tree nodes>,2472,122,15272656464778674524,6178259087693639.0,96c218d57531,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00426_c.hoa
1state3ap1acc_00428.hoa,LTL,sos2ltl.dg,0.121,<unflattened DAG: 9552536066567 tree nodes>,854,63,9552536066567,11185639422.2,da5e6560f6f0,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00428.hoa
1state3ap1acc_00428_c.hoa,LTL,sos2ltl.dg,0.159,<unflattened DAG: 7575459237845828 tree nodes>,1914,98,7575459237845828,3957920186962.3,8c423897b2f9,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00428_c.hoa
1state3ap1acc_00430.hoa,LTL,sos2ltl.dg,0.120,<unflattened DAG: 2104292252953761 tree nodes>,1034,76,2104292252953761,2035098890670.9,8922f4c825e6,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00430.hoa
1state3ap1acc_00430_c.hoa,LTL,sos2ltl.dg,0.146,<unflattened DAG: 63988121506280826 tree nodes>,1829,104,63988121506280826,34985304268059.5,d6626dc547f6,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00430_c.hoa
1state3ap1acc_00444.hoa,LTL,sos2ltl.dg,0.134,<unflattened DAG: 180945242732572636017 tree nodes>,1316,100,180945242732572636017,137496385055146384.0,80f69f9b9caa,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00444.hoa
1state3ap1acc_00444_c.hoa,LTL,sos2ltl.dg,0.190,<unflattened DAG: 5502252772412737944369 tree nodes>,2666,140,5502252772412737944369,2063860754843487488.0,eb5550a5f692,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00444_c.hoa
1state3ap1acc_00446.hoa,LTL,sos2ltl.dg,0.119,<unflattened DAG: 744962322243977 tree nodes>,1064,76,744962322243977,700152558500.0,2c6280d37862,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00446.hoa
1state3ap1acc_00446_c.hoa,LTL,sos2ltl.dg,0.144,<unflattened DAG: 22511738955759716 tree nodes>,1581,97,22511738955759716,14238924070689.3,76592e410b2f,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00446_c.hoa
1state3ap1acc_00488.hoa,LTL,sos2ltl.dg,0.121,<unflattened DAG: 18381235557699891 tree nodes>,1042,79,18381235557699891,17640341226199.5,e2ae178c20f8,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00488.hoa
1state3ap1acc_00488_c.hoa,LTL,sos2ltl.dg,0.182,<unflattened DAG: 14576900919019180544 tree nodes>,2472,122,14576900919019180544,5896804578891254.0,c6f974401c20,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00488_c.hoa
1state3ap1acc_00490.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 5237152619493 tree nodes>,905,64,5237152619493,5786908971.8,53ba6108829c,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00490.hoa
1state3ap1acc_00490_c.hoa,LTL,sos2ltl.dg,0.151,<unflattened DAG: 4153150215628861 tree nodes>,1804,95,4153150215628861,2302189698242.2,132dc1cd874e,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00490_c.hoa
1state3ap1acc_00494.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 38504145656 tree nodes>,836,55,38504145656,46057590.5,59bc9e2735cf,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00494.hoa
1state3ap1acc_00494_c.hoa,LTL,sos2ltl.dg,0.125,<unflattened DAG: 1168287766418 tree nodes>,946,66,1168287766418,1234976497.3,835314fcee86,SIZE,,genaut/corpus/flat_canon/det/1state3ap1acc_00494_c.hoa
